"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HCG18",0.178999064165928,-0.34455351609518,0.50584650187414,0.613327054201918,0.738552202869059,-6.63001966946908
"HDGFRP2",-0.155076297389904,0.340110013755953,-0.505768001232506,0.613382102921253,0.738552202869059,-6.63005894351887
"GPR155",-0.3664101014156,-0.962288312289723,-0.505750670095633,0.613394256708122,0.738552202869059,-6.63006761350608
"MDGA2",-0.335086985669922,-2.26304941182322,-0.505741439850671,0.613400729635212,0.738552202869059,-6.63007223086088
"GAGE13",0.360711163209924,-0.236318504479464,0.505578206963875,0.61351520555283,0.738646654277576,-6.63015387288273
"SVIP",-0.519430365098625,-0.657137335440581,-0.505443692379922,0.613609548320517,0.738716856545829,-6.63022113147864
"CCDC90B",-0.168973044438941,-0.149140384918431,-0.505143009339454,0.613820457775458,0.738814228526157,-6.6303714113062
"RNF220",0.110047722299861,0.30000277824535,0.505009420951987,0.613914171582149,0.738814228526157,-6.63043814944799
"SIGLEC8",0.594928767645733,-1.14989455760831,0.504962120166902,0.613947355152119,0.738814228526157,-6.63046177576932
"SNRNP48",0.193363689339116,0.324102926054184,0.504948584409332,0.613956851224407,0.738814228526157,-6.63046853635322
"C17orf64",0.549115335995326,0.652283076449682,0.504936585347485,0.613965269275225,0.738814228526157,-6.63047452926615
"CCDC9",-0.164489774904814,0.585623912432877,-0.504928548051128,0.613970907942073,0.738814228526157,-6.63047854340197
"P2RY4",0.405261051503312,-0.717429237701781,0.504924298387375,0.613973889356664,0.738814228526157,-6.63048066582212
"ZNF223",-0.432808920987378,-0.566242702364275,-0.504917393921335,0.613978733300821,0.738814228526157,-6.63048411409885
"NHEJ1",-0.16579386164226,-0.204669177900859,-0.504821240792585,0.614046192903108,0.738852036665489,-6.63053213067426
"LHX8",-0.323199171575004,-1.27076803942203,-0.504491496367753,0.614277561605523,0.739087052671802,-6.63069672782445
"FRG2C",-0.393915513220377,-0.7591711750644,-0.504398893782733,0.614342544140075,0.739092310254321,-6.63074293256084
"FUT11",0.262048302363496,-0.337510778828318,0.504382520189381,0.614354034390707,0.739092310254321,-6.6307511014039
"OR2L1P",-0.199649769310495,-0.61994225006075,-0.504268255711836,0.614434222704624,0.73914540544933,-6.63080810098179
"L3MBTL2",0.135608929417859,0.0882130316410202,0.504193903749797,0.614486403774734,0.739164804540622,-6.63084518371617
"ARFGAP1",0.163514183659797,0.0903404750575835,0.504133636484441,0.614528701480132,0.739172313368,-6.63087523776046
"GLRX",0.316085046938691,-0.357276026043481,0.503837640368391,0.614736460756652,0.739367359756893,-6.63102279286337
"C4orf50",-0.418002529154812,-0.332706624627895,-0.503780946436561,0.614776257696172,0.739367359756893,-6.63105104511499
"SOCS1",0.319246948127477,0.763978797222923,0.503748473691817,0.614799052815753,0.739367359756893,-6.631067225808
"PARN",0.116309995448673,0.10634210701412,0.503604896226789,0.614899845372175,0.739445197675678,-6.63113875587542
"TMEM195",-0.657807735647745,-3.54809356150892,-0.503438873165681,0.615016404029154,0.739541984808592,-6.63122144292521
"LOC100134368",0.413490778979408,-0.903594225986192,0.503263972175658,0.615139206115602,0.73959120092028,-6.63130852214759
"LAX1",0.545574253425883,0.0522342178701641,0.50325088444199,0.615148395756107,0.73959120092028,-6.6313150370176
"GCAT",0.31011216678299,-0.4302354717212,0.503222104337409,0.615168604114144,0.73959120092028,-6.6313293627104
"SLC25A41",0.584952203527635,0.818483410766435,0.503175061598713,0.615201636471076,0.73959120092028,-6.63135277711943
"ABCA4",0.758837688857524,-0.512612143715737,0.503115795079769,0.61524325320834,0.739597861734736,-6.63138227251476
"C22orf43",0.455741920912191,0.186553539843675,0.502988418853528,0.615332700547651,0.739662016647751,-6.63144565259071
"HSF1",0.138417131121049,-0.00278823476600904,0.502783184235653,0.615476834428677,0.739791896260689,-6.63154773987131
