"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PPL",-0.193690191641843,1.44338608639496,-0.542572228598833,0.587707218733664,0.708990566744666,-6.88499150032328
"CFTR",-0.367518985375295,-2.22029646255855,-0.542261949321327,0.587920731091702,0.709206408244247,-6.88515878761848
"VCAN",0.256485277302913,-0.433204783882163,0.542080313511811,0.588045736770423,0.709315148542003,-6.88525667235146
"TECRL",0.0741220376224169,-0.208488990213766,0.542030425177156,0.588080073155867,0.709315148542003,-6.88528355177089
"COX4I1",0.0811916712097723,0.367154964462918,0.541892182900092,0.588175225310269,0.709388180614533,-6.88535802265123
"SRP14",0.0571354412851432,0.0308549653706356,0.541833167268698,0.588215847942021,0.709395440829423,-6.88538980849423
"AKIRIN2",-0.06468375730113,-0.120213928275791,-0.541713688417836,0.588298093617186,0.709439802094701,-6.88545414926744
"CHRNB3",0.105423765787308,-0.136968006740433,0.541679190948547,0.588321841637579,0.709439802094701,-6.88547272392612
"LAIR1",-0.225791139627146,-0.89948845225791,-0.54127857883886,0.588597655127012,0.709701614761113,-6.88568834115686
"KIR3DX1",0.124940320125385,-0.331810132696515,0.541252531873143,0.588615590020842,0.709701614761113,-6.88570235462497
"SPACA3",0.178441688014383,-0.130752356916037,0.54121300013971,0.588642810467683,0.709701614761113,-6.88572362171536
"SBK2",0.114432525556891,-0.624377704752014,0.541155152301744,0.588682643923605,0.709707902562648,-6.88575473961912
"OR11H4",0.113410332937348,0.0518184610117328,0.54091961452475,0.588844845830759,0.709861706713889,-6.88588140741106
"MEPCE",-0.0598818960162585,-0.200959879455733,-0.540644256814234,0.589034495781283,0.710043307084148,-6.88602941979545
"RCOR1",0.093124481684147,0.087077322348393,0.540600324719478,0.589064756201511,0.710043307084148,-6.8860530275496
"ATXN3",-0.0591699180541841,0.158517417597381,-0.540263023641699,0.589297113111055,0.71027304484507,-6.88623421893603
"TNFRSF17",-0.350711710792521,-0.490483515577384,-0.540175092751372,0.58935769311673,0.71027304484507,-6.88628143509252
"HCG4",-0.341766442941261,-1.09464245477537,-0.540172777678776,0.589359288125433,0.71027304484507,-6.8862826781109
"EIF4E",-0.0646289081400979,0.0305538800040177,-0.539861739727219,0.589573601184628,0.710489560186107,-6.88644963352447
"KCNE1",0.239642049297931,-1.22104182242468,0.539803637145407,0.589613639337696,0.710496045380715,-6.88648081052252
"ZDHHC7",0.0764027555658327,0.169961698622535,0.539595448138284,0.589757111505911,0.710602039352086,-6.88659249419282
"KRTAP5-4",-0.0807944660251587,-0.310941096968001,-0.539575407341893,0.589770923348898,0.710602039352086,-6.88660324287321
"OMG",0.167407392953611,-1.05199610593889,0.539365264025066,0.589915760259092,0.710734779094479,-6.88671592712842
"ARL13A",0.158316430560583,-0.209313381711515,0.539230987767836,0.590008315987649,0.710804518191384,-6.88678790656045
"C1QC",-0.257484899858772,-0.73097964619209,-0.538913834225768,0.590226954459699,0.711026136642278,-6.88695784718034
"SLC13A3",0.252438644123671,-0.332102652933853,0.538564389031607,0.590467897410872,0.711274596910529,-6.88714497504926
"ARL3",-0.0748427098375176,-0.253130541188956,-0.538469075100831,0.590533624385321,0.711311976117712,-6.88719599461067
"ZNF304",-0.100237493961336,-0.133294184058592,-0.538012731341069,0.590848358612326,0.711649268545403,-6.88744014097295
"RREB1",0.112377190735975,-0.313157549659438,0.537059540407897,0.591506011392947,0.712399526469675,-6.88794943641137
"FFAR2",-0.289097278030238,-0.12270630526467,-0.536623395099422,0.591807041759141,0.712720211660938,-6.8881821706306
"C1orf87",-0.205732345689018,-0.768192363645508,-0.536332721390521,0.592007705865556,0.712919994005508,-6.88833717398551
"FPR2",-0.294198657029921,-0.0507595787336268,-0.536137710760739,0.592142347349603,0.713026179794815,-6.88844111746852
"DDX25",0.196117569332836,-2.30387488394045,0.536104262464674,0.592165442524098,0.713026179794815,-6.88845894210086
"EMP2",0.148878219374671,1.26047492251497,0.535660999318012,0.592471543313336,0.713292838380971,-6.88869505262285
"PPP4R1L",-0.137779569557952,-0.284582893501015,-0.535643887651222,0.592483361444101,0.713292838380971,-6.88870416348958
"C10orf129",-0.484667862412486,3.22225114034111,-0.535632421377083,0.59249128065897,0.713292838380971,-6.8887102683836
"TRMT11",0.0856249787757081,-0.0544743486406883,0.535506620992109,0.592578168252133,0.713355550636347,-6.88877723867713
"OGDHL",-0.359610539170008,-2.14723454666324,-0.535356212460315,0.592682059853562,0.713438724036044,-6.88885728858791
"SEZ6",0.21320770010262,-1.93995248885549,0.534765152206384,0.593090403726229,0.71388834938888,-6.88917164312383
"GTF3C4",0.116200356604816,-0.544268609420298,0.534576674281978,0.593220644051476,0.714003195191646,-6.88927181191024
"TGM6",0.120634364474877,-0.0820435070398068,0.534395615218877,0.593345770240874,0.71411187247318,-6.889368004648
"COG3",0.0854790725023012,-0.13622321233856,0.534334641655033,0.593387910544921,0.714120666514906,-6.88940039125019
"LPCAT2",-0.162311790728284,-0.291107859371039,-0.533756970052864,0.593787221574867,0.71453948956919,-6.88970704308944
"EDN1",-0.211500243568661,-0.0640261490038339,-0.53373033896886,0.59380563308084,0.71453948956919,-6.88972117197627
"RRN3",-0.0769997732142294,-0.121930268830305,-0.533187930512168,0.594180686355552,0.71494883501439,-6.89000878880662
"SCARNA1",0.0780914487076071,-0.0108609294821817,0.532943746142924,0.594349565340641,0.71511006743638,-6.89013817437228
"C14orf48",0.0963493664294879,-0.0325076099491968,0.532779194774244,0.594463382209054,0.715205035133088,-6.89022533154977
"KRTAP4-7",0.120245970337543,0.21015007298452,0.53266456812704,0.594542673059573,0.71525845551284,-6.89028602944305
"SPP2",0.0863399128861665,-0.581463140532428,0.532415785029819,0.594714780822063,0.715423525503644,-6.89041772191156
"OR2G6",-0.0638483134278915,-0.0763619968962701,-0.532190530185937,0.59487063147441,0.715513919685586,-6.89053690678231
"GKN2",-0.138056112894632,-0.732167366682471,-0.532142681109652,0.59490373998628,0.715513919685586,-6.89056221778055
"TRIM42",-0.0659267372184675,-0.0910136526782277,-0.532117305295843,0.594921298775175,0.715513919685586,-6.89057564004692
"RBMY2FP",0.118164859751625,0.118342422042534,0.532105411096729,0.594929529045436,0.715513919685586,-6.89058193113684
"CYP2B6",0.311486651910639,-1.22437972343391,0.531828714166493,0.595121006051903,0.715681629046571,-6.8907282422784
"PIK3R4",0.0724437745187799,-0.119832656519509,0.531803011744842,0.59513879381425,0.715681629046571,-6.8907418292858
"ARL14",-0.369648750262045,4.16718495902263,-0.531724101271208,0.595193406561653,0.715705321597773,-6.89078353943623
